structure_wikidata,protonated_emass,rt,structure_nameTraditional,structure_molecular_formula
http://www.wikidata.org/entity/Q105150088,441.3727068,0,3-Oxo-Erythrodiol,C30H48O2
http://www.wikidata.org/entity/Q105150205,441.3727068,0,"(3R,5R,10S,13R,14R,17R)-17-[(2R,4R)-4-hydroxy-6-methylhept-5-en-2-yl]-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-3-ol",C30H48O2
http://www.wikidata.org/entity/Q105155484,441.3727068,0,"(5R,10S,13S,14S,17S)-17-[(E,2S)-7-hydroxy-6-methylhept-5-en-2-yl]-4,4,10,13,14-pentamethyl-1,2,5,6,7,11,12,15,16,17-decahydrocyclopenta[a]phenanthren-3-one",C30H48O2
http://www.wikidata.org/entity/Q105169481,441.3727068,0,"(5R,8R,9S,10R,13R,14R,17S)-4,4,8,10,14-pentamethyl-17-[(2S,5S)-2-methyl-5-prop-1-en-2-yloxolan-2-yl]-1,2,5,6,7,9,11,12,13,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one",C30H48O2
http://www.wikidata.org/entity/Q105188471,441.3727068,0,"(8R,9S,10R,13R,14R,17S)-17-[(2R)-1-hydroxy-6-methylhept-5-en-2-yl]-4,4,8,10,14-pentamethyl-1,2,7,9,11,12,13,15,16,17-decahydrocyclopenta[a]phenanthren-3-one",C30H48O2
http://www.wikidata.org/entity/Q105212469,441.3727068,0,"(1R,3aR,5aR,5bR,7aR,11R,11aR,11bS,13aR,13bS)-11-hydroxy-3a,5a,5b,8,8,11a-hexamethyl-1-prop-1-en-2-yl-2,3,4,5,6,7,7a,10,11,11b,12,13,13a,13b-tetradecahydro-1H-cyclopenta[a]chrysen-9-one",C30H48O2
http://www.wikidata.org/entity/Q105225932,441.3727068,0,Canaric acid,C30H48O2
http://www.wikidata.org/entity/Q105230101,441.3727068,0,"3beta-Hydroxyonocerane I-8(26),14-diene-21-one",C30H48O2
http://www.wikidata.org/entity/Q105230104,441.3727068,0,"(4aS,5S,8aR)-5-[2-[(1S,4aR,6S,8aS)-6-hydroxy-5,5,8a-trimethyl-2-methylidene-3,4,4a,6,7,8-hexahydro-1H-naphthalen-1-yl]ethyl]-1,1,4a,6-tetramethyl-4,5,8,8a-tetrahydro-3H-naphthalen-2-one",C30H48O2
http://www.wikidata.org/entity/Q105247588,441.3727068,0,30-Oxolupeol,C30H48O2
http://www.wikidata.org/entity/Q105251767,441.3727068,0,"(5R,9R,10R,13S,14S,17S)-17-[(2S,4R)-4-hydroxy-6-methylhept-5-en-2-yl]-4,4,10,13,14-pentamethyl-1,2,5,6,9,11,12,15,16,17-decahydrocyclopenta[a]phenanthren-3-one",C30H48O2
http://www.wikidata.org/entity/Q105252898,441.3727068,0,"3beta-Hydroxy-9beta,19-cyclo-5alpha-lanost-24-en-23-one",C30H48O2
http://www.wikidata.org/entity/Q105252900,441.3727068,0,"(6R)-6-[(1S,3R,6S,8R,11R,12S,15R,16R)-6-hydroxy-7,7,12,16-tetramethyl-15-pentacyclo[9.7.0.01,3.03,8.012,16]octadecanyl]-2-methylhept-2-en-4-one",C30H48O2
http://www.wikidata.org/entity/Q27156391,441.3727068,0,Oleanolic aldehyde,C30H48O2
http://www.wikidata.org/entity/Q105264785,441.3727068,0,"(1S,3R,8R,11R,12S,15R,16R)-15-[(2S,3R)-3-hydroxy-6-methylhept-5-en-2-yl]-7,7,12,16-tetramethylpentacyclo[9.7.0.01,3.03,8.012,16]octadecan-6-one",C30H48O2
http://www.wikidata.org/entity/Q105266945,441.3727068,0,"(1S,3R,8R,11R,12S,15R,16R)-15-[(2R)-5-Hydroxy-6-methylhept-6-en-2-yl]-7,7,12,16-tetramethylpentacyclo[9.7.0.01,3.03,8.012,16]octadecan-6-one",C30H48O2
http://www.wikidata.org/entity/Q27138605,441.3727068,0,Aglaiabbreviatin E,C30H48O2
http://www.wikidata.org/entity/Q105272699,441.3727068,0,11-Oxo-|A-amyrin,C30H48O2
http://www.wikidata.org/entity/Q104198210,441.3727068,0,"10-Hydroxy-1,2,4a,6a,6b,9,9,12a-octamethyl-1,2,3,4,5,6,6a,7,8,8a,10,11,12,14b-tetradecahydropicen-13-one",C30H48O2
http://www.wikidata.org/entity/Q105272700,441.3727068,0,"(1S,2R,4aR,6aS,6bR,10S,12aS)-10-hydroxy-1,2,4a,6a,6b,9,9,12a-octamethyl-1,2,3,4,5,6,6a,7,8,8a,10,11,12,14b-tetradecahydropicen-13-one",C30H48O2
http://www.wikidata.org/entity/Q27132447,441.3727068,0,11-Oxo-beta-amyrin,C30H48O2
http://www.wikidata.org/entity/Q105274378,441.3727068,0,"(4aR,6aS,6bR,10S,12aS)-10-hydroxy-2,2,4a,6a,6b,9,9,12a-octamethyl-3,4,5,6,6a,7,8,8a,10,11,12,14b-dodecahydro-1H-picen-13-one",C30H48O2
http://www.wikidata.org/entity/Q105310708,441.3727068,0,3beta-Hydroxycycloart-24-en-27-al,C30H48O2
http://www.wikidata.org/entity/Q27138604,441.3727068,0,Aglaiabbreviatin D,C30H48O2
http://www.wikidata.org/entity/Q105351478,441.3727068,0,"(5R,9S,10R,13S,14S,16S,17S)-16-hydroxy-4,4,10,13,14-pentamethyl-17-[(2R)-6-methylhept-5-en-2-yl]-1,2,5,6,9,11,12,15,16,17-decahydrocyclopenta[a]phenanthren-3-one",C30H48O2
http://www.wikidata.org/entity/Q105351479,441.3727068,0,"(5S,9S,10S,13S,14S,16S,17S)-16-hydroxy-4,4,10,13,14-pentamethyl-17-[(2S)-6-methylhept-5-en-2-yl]-1,2,5,6,9,11,12,15,16,17-decahydrocyclopenta[a]phenanthren-3-one",C30H48O2
http://www.wikidata.org/entity/Q27138859,441.3727068,0,Kulinone,C30H48O2
http://www.wikidata.org/entity/Q105351480,441.3727068,0,"16-Hydroxy-4,4,10,13,14-pentamethyl-17-(6-methylhept-5-en-2-yl)-1,2,5,6,9,11,12,15,16,17-decahydrocyclopenta[a]phenanthren-3-one",C30H48O2
http://www.wikidata.org/entity/Q105372203,441.3727068,0,"(6S)-6-[(3S,5R,9R,10R,13S,14S,17S)-3-hydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,9,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-17-yl]-2-methylhept-2-en-4-one",C30H48O2
http://www.wikidata.org/entity/Q105372205,441.3727068,0,"(6R)-6-[(3S,5R,9R,10R,13S,14S,17S)-3-hydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,9,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-17-yl]-2-methylhept-2-en-4-one",C30H48O2
http://www.wikidata.org/entity/Q105374191,441.3727068,0,"(1S,3R,8R,11S,12S,15R,16R)-15-[(2R,4R)-4-hydroxy-6-methylhept-5-en-2-yl]-7,7,12,16-tetramethylpentacyclo[9.7.0.01,3.03,8.012,16]octadecan-6-one",C30H48O2
http://www.wikidata.org/entity/Q105374196,441.3727068,0,"(1S,3R,8R,11R,12S,15R,16R)-15-[(2R,4R)-4-hydroxy-6-methylhept-5-en-2-yl]-7,7,12,16-tetramethylpentacyclo[9.7.0.01,3.03,8.012,16]octadecan-6-one",C30H48O2
http://www.wikidata.org/entity/Q105126597,441.2846796,0,"(4aS,5R,6S,8aS)-5-[2-[(2S,3R,4S,5R)-2,5-diethoxy-3,4-dihydroxyoxolan-3-yl]ethyl]-5,6,8a-trimethyl-3,4,4a,6,7,8-hexahydronaphthalene-1-carboxylic acid",C24H40O7
http://www.wikidata.org/entity/Q105347803,441.2635503,0,"[(10R)-17-(furan-3-yl)-7-hydroxy-4,4,10,13-tetramethyl-3-oxo-2,5,6,7,8,9,11,12,16,17-decahydro-1H-cyclopenta[a]phenanthren-6-yl] acetate",C27H36O5
http://www.wikidata.org/entity/Q103816770,441.2271647,0,"3,2',4',6'-Tetrahydroxy-4-methoxy-3',5-diprenyldihydrochalcone",C26H32O6
http://www.wikidata.org/entity/Q104989000,441.2271647,0,Ceramicine A,C26H32O6
http://www.wikidata.org/entity/Q104999087,441.2271647,0,11beta-Hydroxydihydrocedrelone,C26H32O6
http://www.wikidata.org/entity/Q105023783,441.2271647,0,"(1S,2S,8S,12R,13S,15R,17S,18S)-17-(furan-3-yl)-2,7,7,12,18-pentamethyl-6,11,14-trioxapentacyclo[10.8.0.02,8.013,15.013,18]icos-3-ene-5,10-dione",C26H32O6
http://www.wikidata.org/entity/Q27135754,441.2271647,0,Deacetylgedunin,C26H32O6
http://www.wikidata.org/entity/Q105025652,441.2271647,0,Gedunin deacetyl-,C26H32O6
http://www.wikidata.org/entity/Q105025654,441.2271647,0,"(1S,2R,4S,7S,8S,11R,12R,17S,19R)-7-(furan-3-yl)-19-hydroxy-1,8,12,16,16-pentamethyl-3,6-dioxapentacyclo[9.8.0.02,4.02,8.012,17]nonadec-13-ene-5,15-dione",C26H32O6
http://www.wikidata.org/entity/Q105033827,441.2271647,0,7-Ketodihydrogedunin,C26H32O6
http://www.wikidata.org/entity/Q27135757,441.2271647,0,7-Deacetyl-17-epinimolicinol,C26H32O6
http://www.wikidata.org/entity/Q105138232,441.2271647,0,7-Deacetylnimolicinol,C26H32O6
http://www.wikidata.org/entity/Q104395882,441.2271647,0,6-Deacetylnimbinene,C26H32O6
http://www.wikidata.org/entity/Q105146084,441.2271647,0,"methyl 2-[(1S,2R,3R,8R,9S,10R,13R,15R)-13-(furan-3-yl)-2-hydroxy-4,8,10,12-tetramethyl-7-oxo-16-oxatetracyclo[8.6.0.03,8.011,15]hexadeca-4,11-dien-9-yl]acetate",C26H32O6
http://www.wikidata.org/entity/Q105147349,441.2271647,0,"(1R,2R,8R,9R,11R,12R,14R,16S,17S)-16-(furan-3-yl)-9-hydroxy-2,7,7,11,17-pentamethyl-6,13-dioxapentacyclo[9.8.0.02,8.012,14.012,17]nonadec-3-ene-5,10-dione",C26H32O6
http://www.wikidata.org/entity/Q104196984,441.2271647,0,"1-[(2,2-Dimethyl-5,7-dihydroxy-3,4-dihydro-2H-1-benzopyran)-6-yl]-3-[3-hydroxy-4-methoxy-5-(3-methyl-2-butenyl)phenyl]-1-propanone",C26H32O6
http://www.wikidata.org/entity/Q110081279,441.2271647,0,"5,7-Dihydroxy-4'-methoxy-8-C-prenyl-3'-(3-hydroxy-3-methylbutyl)flavanone",C26H32O6
http://www.wikidata.org/entity/Q105329991,441.2271647,0,Ceramicine K,C26H32O6
http://www.wikidata.org/entity/Q105344467,441.2271647,0,"(1R,3S,4S,6R,8S,9R,17S,18S)-4-(furan-3-yl)-3,9,14,14,18-pentamethyl-7,10,20-trioxahexacyclo[15.2.1.03,8.06,8.09,19.013,18]icosane-11,15-dione",C26H32O6
http://www.wikidata.org/entity/Q105382401,441.2271647,0,"(2S)-2-[4-[(E)-3,6-dimethylhept-2-enoxy]-3-methoxyphenyl]-5-hydroxy-7-methoxy-2,3-dihydrochromen-4-one",C26H32O6
http://www.wikidata.org/entity/Q105382402,441.2271647,0,"(2S)-2-[4-(3,6-dimethylhept-2-enoxy)-3-methoxyphenyl]-5-hydroxy-7-methoxy-2,3-dihydrochromen-4-one",C26H32O6
http://www.wikidata.org/entity/Q27261475,441.2020126,0,Bis-ferulamidobutane,C24H28N2O6
http://www.wikidata.org/entity/Q104967644,441.1907792,0,"(1R,2S,4R,6R,7S,10S,11R)-17-hydroxy-6-(2-hydroxy-5-oxo-2H-furan-4-yl)-7,11,15,15-tetramethyl-3-oxapentacyclo[8.8.0.02,4.02,7.011,16]octadeca-12,16-diene-14,18-dione",C25H28O7
http://www.wikidata.org/entity/Q110194065,441.1907792,0,Harrpernoid C,C25H28O7
http://www.wikidata.org/entity/Q110194064,441.1907792,0,Harrpernoid B,C25H28O7
http://www.wikidata.org/entity/Q105214760,441.1907792,0,"(1R,2S,4R,6R,7S,10S,11R)-17-hydroxy-6-(2-hydroxy-5-oxo-2H-furan-3-yl)-7,11,15,15-tetramethyl-3-oxapentacyclo[8.8.0.02,4.02,7.011,16]octadeca-12,16-diene-14,18-dione",C25H28O7
http://www.wikidata.org/entity/Q105223492,441.1907792,0,"(2S)-1-[4-[(3S,3aR,6S,6aR)-3-(1,3-benzodioxol-5-yl)-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-6-yl]-2-methoxyphenoxy]-3-methylbut-3-en-2-ol",C25H28O7
http://www.wikidata.org/entity/Q105343894,441.1907792,0,"1-[5-[(3S,3aR,6S,6aR)-3-(1,3-benzodioxol-5-yl)-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-6-yl]-2-methoxyphenoxy]-3-methylbut-3-en-2-ol",C25H28O7
http://www.wikidata.org/entity/Q105378955,441.1907792,0,Cedkathryn B,C25H28O7
http://www.wikidata.org/entity/Q105378956,441.1907792,0,Cedkathryn A,C25H28O7
http://www.wikidata.org/entity/Q105149985,441.1755231,0,Fagaropsine,C21H28O10
http://www.wikidata.org/entity/Q105247806,441.1755231,0,"(1R,5S,6S,8aR)-1-(furan-2-yl)-4-hydroxy-5,8a-dimethyl-6-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-5,6,7,8-tetrahydro-1H-isochromen-3-one",C21H28O10
http://www.wikidata.org/entity/Q105324028,441.1755231,0,Dictamnusine,C21H28O10
http://www.wikidata.org/entity/Q105324029,441.1755231,0,"(1R,5S,6R,8aR)-1-(furan-3-yl)-4-hydroxy-5,8a-dimethyl-6-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-5,6,7,8-tetrahydro-1H-isochromen-3-one",C21H28O10
http://www.wikidata.org/entity/Q104166684,441.1543937,0,"6-(3-Hydroxy-3-methylbut-1-enyl)-5,7-dimethoxy-2-(7-methoxy-1,3-benzodioxol-5-yl)chromen-4-one",C24H24O8
http://www.wikidata.org/entity/Q104999771,441.1543937,0,"2-(7-Methoxy-1,3-benzodioxole-5-yl)-5,7-dimethoxy-6-(3-hydroxy-3-methyl-1-butenyl)-4H-1-benzopyran-4-one",C24H24O8
http://www.wikidata.org/entity/Q105291598,441.1543937,0,"3,5,8-Trimethoxy-3',4'-methylenedioxy-7-prenyloxyflavone",C24H24O8
http://www.wikidata.org/entity/Q105112016,440.2101348,0,"(E)-N-[2-[3-hydroxy-4-[(3R,4R)-4-hydroxy-3,7-dimethyloct-6-enoxy]phenyl]ethyl]-3-methylsulfonylprop-2-enamide",C22H33NO6S
http://www.wikidata.org/entity/Q105311618,440.2101348,0,"(E)-N-[2-[4-[(E,6S)-6,7-dihydroxy-3,7-dimethyloct-2-enoxy]phenyl]ethyl]-3-methylsulfonylprop-2-enamide",C22H33NO6S
http://www.wikidata.org/entity/Q105193142,440.1703781,0,"(1R)-1-butoxy-16,17-dimethoxy-5,7-dioxa-13-azapentacyclo[11.8.0.02,10.04,8.015,20]henicosa-2,4(8),9,15(20),16,18-hexaene-14,21-dione",C24H25NO7
http://www.wikidata.org/entity/Q4860821,439.4873426,0,1-Triacontanol,C30H62O
http://www.wikidata.org/entity/Q104909936,439.3934422,0,24-Methylenecycloartanone,C31H50O
http://www.wikidata.org/entity/Q105111978,439.3934422,0,"(1S,3S,6S,11S,12S,15R,16R)-7,7,12,16-tetramethyl-15-[(2R)-6-methyl-5-methylideneheptan-2-yl]pentacyclo[9.7.0.01,3.03,8.012,16]octadec-8-en-6-ol",C31H50O
http://www.wikidata.org/entity/Q104168721,439.3934422,0,"7,7,12,16-Tetramethyl-15-(6-methyl-5-methylideneheptan-2-yl)pentacyclo[9.7.0.01,3.03,8.012,16]octadec-8-en-6-ol",C31H50O
http://www.wikidata.org/entity/Q105351006,439.3934422,0,"(4aR,6aR,6bR,8aR,11R,12S,12aR,14aR,14bR)-4,4,6a,6b,8a,11,12,12a,14b-nonamethyl-2,4a,5,7,8,9,10,11,12,13,14,14a-dodecahydro-1H-picen-3-one",C31H50O
http://www.wikidata.org/entity/Q104919574,439.3570567,0,"(4aR,5R,8aR)-5-[2-[(1R,4aR,8aR)-5,5,8a-trimethyl-2-methylidene-6-oxo-1,3,4,4a,7,8-hexahydronaphthalen-1-yl]ethyl]-1,1,4a,6-tetramethyl-4,5,8,8a-tetrahydro-3H-naphthalen-2-one",C30H46O2
http://www.wikidata.org/entity/Q104982063,439.3570567,0,"(1S,3R,8R,11R,12S,15R,16R)-7,7,12,16-tetramethyl-15-[(2R)-6-methyl-5-oxohept-6-en-2-yl]pentacyclo[9.7.0.01,3.03,8.012,16]octadecan-6-one",C30H46O2
http://www.wikidata.org/entity/Q104996763,439.3570567,0,"(2S)-6-methyl-2-[(5S,9R,10R,13S,14S,17S)-4,4,10,13,14-pentamethyl-3-oxo-1,2,5,6,9,11,12,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl]hept-5-enal",C30H46O2
http://www.wikidata.org/entity/Q104996764,439.3570567,0,"3-Oxotirucalla-7,24-dien-21-al",C30H46O2
http://www.wikidata.org/entity/Q105155512,439.3570567,0,"5alpha-Cycloartan-24-ene-3,23-dione",C30H46O2
http://www.wikidata.org/entity/Q105155514,439.3570567,0,"(1S,3R,8R,11R,12S,15R,16R)-7,7,12,16-tetramethyl-15-[(2R)-6-methyl-4-oxohept-5-en-2-yl]pentacyclo[9.7.0.01,3.03,8.012,16]octadecan-6-one",C30H46O2
http://www.wikidata.org/entity/Q105160200,439.3570567,0,"4,4,6a,6b,8a,11,12,14b-octamethyl-2,4a,5,6,7,8,9,10,11,12,12a,14a-dodecahydro-1H-picene-3,14-dione",C30H46O2
http://www.wikidata.org/entity/Q105160201,439.3570567,0,"Urs-12-ene-3,11-dione",C30H46O2
http://www.wikidata.org/entity/Q104403391,439.3570567,0,Betulonal,C30H46O2
http://www.wikidata.org/entity/Q105179434,439.3570567,0,"(5R,9R,10R,13S,14S,17S)-17-[(E,2R)-4-[(2S)-3,3-dimethyloxiran-2-yl]but-3-en-2-yl]-4,4,10,13,14-pentamethyl-1,2,5,6,9,11,12,15,16,17-decahydrocyclopenta[a]phenanthren-3-one",C30H46O2
http://www.wikidata.org/entity/Q104400691,439.3570567,0,Dyvariabilin H,C30H46O2
http://www.wikidata.org/entity/Q104403390,439.3570567,0,Moronic aldehyde,C30H46O2
http://www.wikidata.org/entity/Q104397743,439.3570567,0,Oleanonic aldehyde,C30H46O2
http://www.wikidata.org/entity/Q105273580,439.3570567,0,"(5S,9R,10R,13S,14S,17S)-4,4,10,13,14-pentamethyl-17-[(2S)-6-methyl-4-oxohept-5-en-2-yl]-1,2,5,6,9,11,12,15,16,17-decahydrocyclopenta[a]phenanthren-3-one",C30H46O2
http://www.wikidata.org/entity/Q105273582,439.3570567,0,Dymacrin D,C30H46O2
http://www.wikidata.org/entity/Q27138461,439.3570567,0,Deoxyflindissone,C30H46O2
http://www.wikidata.org/entity/Q105339735,439.3570567,0,"Olean-12-ene-3,11-dione",C30H46O2
http://www.wikidata.org/entity/Q105341612,439.3570567,0,"(4aR,5R,8aR)-5-[2-[(1S,4aR,8aR)-2,5,5,8a-tetramethyl-6-oxo-4,4a,7,8-tetrahydro-1H-naphthalen-1-yl]ethyl]-1,1,4a,6-tetramethyl-4,5,8,8a-tetrahydro-3H-naphthalen-2-one",C30H46O2
http://www.wikidata.org/entity/Q105362630,439.3570567,0,"(24E)-Dammara-20,24-diene-3,26-dione",C30H46O2
http://www.wikidata.org/entity/Q105365827,439.3570567,0,"(5S,10S,13R,14R,17R)-17-[(2R,4R)-4-hydroxy-6-methylhept-5-en-2-yl]-4,4,10,13,14-pentamethyl-1,2,5,6,12,15,16,17-octahydrocyclopenta[a]phenanthren-3-one",C30H46O2
http://www.wikidata.org/entity/Q105365828,439.3570567,0,"(5R,10S,13R,14R,17R)-17-[(2R,4R)-4-hydroxy-6-methylhept-5-en-2-yl]-4,4,10,13,14-pentamethyl-1,2,5,6,12,15,16,17-octahydrocyclopenta[a]phenanthren-3-one",C30H46O2
http://www.wikidata.org/entity/Q105372594,439.3570567,0,"(Z,6S)-2-methyl-6-[(5R,9R,10R,13S,14S,17S)-4,4,10,13,14-pentamethyl-3-oxo-1,2,5,6,9,11,12,15,16,17-decahydrocyclopenta[a]phenanthren-17-yl]hept-2-enal",C30H46O2
http://www.wikidata.org/entity/Q104989203,439.3206712,0,"(5R,9R,10R,13S,14S,17S)-17-[(E)-3-[(2R)-3,3-dimethyloxiran-2-yl]-3-oxoprop-1-enyl]-4,4,10,13,14-pentamethyl-1,2,5,6,9,11,12,15,16,17-decahydrocyclopenta[a]phenanthren-3-one",C29H42O3
http://www.wikidata.org/entity/Q105384447,439.3206712,0,Dysoxylentin A,C29H42O3
http://www.wikidata.org/entity/Q105341204,439.2842857,0,"1-[(2R)-5-[(2E)-3,7-dimethylocta-2,6-dienoxy]-7-hydroxy-2-methyl-2-(4-methylpent-3-enyl)chromen-8-yl]ethanone",C28H38O4
http://www.wikidata.org/entity/Q105023047,439.2115147,0,"(1R,2R,4R,6S,7S,9S,10R,11S)-6-(furan-3-yl)-9,17-dihydroxy-1,7,11,15,15-pentamethyl-3-oxapentacyclo[8.8.0.02,4.02,7.011,16]octadeca-12,16-diene-14,18-dione",C26H30O6
http://www.wikidata.org/entity/Q105112873,439.2115147,0,"5-[(3S,3aR,6S,6aR)-6-[3-methoxy-4-(4-methylpent-3-enoxy)phenyl]-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-3-yl]-1,3-benzodioxole",C26H30O6
http://www.wikidata.org/entity/Q105116724,439.2115147,0,"(1R,2R,4S,7R,8S,11R,12S,17R)-7-(furan-2-yl)-1,8,12,16,16-pentamethyl-3,6-dioxapentacyclo[9.8.0.02,4.02,8.012,17]nonadec-13-ene-5,15,19-trione",C26H30O6
http://www.wikidata.org/entity/Q105124258,439.2115147,0,"(2S)-5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-6,8-bis(3-methylbut-2-enyl)-2,3-dihydrochromen-4-one",C26H30O6
http://www.wikidata.org/entity/Q104403469,439.2115147,0,"(S)-2,3-Dihydro-5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-6,8-bis(3-methyl-2-butenyl)-4H-1-benzopyran-4-one",C26H30O6
http://www.wikidata.org/entity/Q105137294,439.2115147,0,"(2R)-2-(3,4-dihydroxyphenyl)-5-hydroxy-7-methoxy-6,8-bis(3-methylbut-2-enyl)-2,3-dihydrochromen-4-one",C26H30O6
http://www.wikidata.org/entity/Q105137296,439.2115147,0,"(2S)-2-(3,4-dihydroxyphenyl)-5-hydroxy-7-methoxy-6,8-bis(3-methylbut-2-enyl)-2,3-dihydrochromen-4-one",C26H30O6
http://www.wikidata.org/entity/Q104396481,439.2115147,0,7-Deacetoxy-7-oxogedunin,C26H30O6
http://www.wikidata.org/entity/Q104394477,439.2115147,0,7-Oxogedunin,C26H30O6
http://www.wikidata.org/entity/Q105211499,439.2115147,0,"(1R,2R,4S,7R,8S,11R,12S,17R)-7-(furan-3-yl)-1,8,12,16,16-pentamethyl-3,6-dioxapentacyclo[9.8.0.02,4.02,8.012,17]nonadec-13-ene-5,15,19-trione",C26H30O6
http://www.wikidata.org/entity/Q105211501,439.2115147,0,"(1S,2R,4S,7S,8S,11R,12R,17R)-7-(furan-3-yl)-1,8,12,16,16-pentamethyl-3,6-dioxapentacyclo[9.8.0.02,4.02,8.012,17]nonadec-13-ene-5,15,19-trione",C26H30O6
http://www.wikidata.org/entity/Q82901479,439.2115147,0,7-Deacetyl-7-oxogedunin,C26H30O6
http://www.wikidata.org/entity/Q105344005,439.2115147,0,Walsuronoid B,C26H30O6
http://www.wikidata.org/entity/Q105363931,439.2115147,0,Microfolian,C26H30O6
http://www.wikidata.org/entity/Q105369621,439.2115147,0,"(1S,2R,8R,11R,16R,17R)-16-(furan-3-yl)-2,7,7,11,17-pentamethyl-6,15-dioxatetracyclo[9.8.0.02,8.012,17]nonadeca-3,12-diene-5,10,14-trione",C26H30O6
http://www.wikidata.org/entity/Q105369622,439.2115147,0,"16-(Furan-3-yl)-2,7,7,11,17-pentamethyl-6,15-dioxatetracyclo[9.8.0.02,8.012,17]nonadeca-3,12-diene-5,10,14-trione",C26H30O6
http://www.wikidata.org/entity/Q105378495,439.2115147,0,"(2S)-5,7-dihydroxy-2-[3-(3-hydroxy-3-methylbutyl)-4-methoxyphenyl]-8-[(1E)-3-methylbuta-1,3-dienyl]-2,3-dihydrochromen-4-one",C26H30O6
http://www.wikidata.org/entity/Q105162988,439.1962585,0,Burseneolignan,C22H30O9
http://www.wikidata.org/entity/Q105167414,439.1962585,0,15beta-O-Acetyl-14-hydroxyklaineanone,C22H30O9
http://www.wikidata.org/entity/Q105198851,439.1962585,0,"[(1S,4R,5R,6R,7S,8R,11R,16S,17S,18R,19R)-4,5,16,17-tetrahydroxy-6,14,18-trimethyl-9-oxo-3,10-dioxapentacyclo[9.8.0.01,7.04,19.013,18]nonadec-13-en-8-yl] acetate",C22H30O9
http://www.wikidata.org/entity/Q105236907,439.1962585,0,"[(1R,2R,3S,7S,8R,9S,12R,13S,14R,15R,16R,17S)-3,12,15,16-tetrahydroxy-2,6,14,17-tetramethyl-4,11-dioxo-10-oxatetracyclo[7.7.1.02,7.013,17]heptadec-5-en-8-yl] acetate",C22H30O9
http://www.wikidata.org/entity/Q105307020,439.1962585,0,15-O-Acetylglaucarubol,C22H30O9
http://www.wikidata.org/entity/Q105176428,439.1751292,0,"(1R,2S,8R,10R,14S,17R,18R)-17-(furan-3-yl)-2,7,7,18-tetramethyl-6,9,16-trioxapentacyclo[11.7.0.02,8.08,10.014,18]icosa-3,12-diene-5,11,15-trione",C25H26O7
http://www.wikidata.org/entity/Q105176429,439.1751292,0,"(1R,2R,8R,10R,14S,17R,18R)-17-(furan-3-yl)-2,7,7,18-tetramethyl-6,9,16-trioxapentacyclo[11.7.0.02,8.08,10.014,18]icosa-3,12-diene-5,11,15-trione",C25H26O7
http://www.wikidata.org/entity/Q105176430,439.1751292,0,"17-(Furan-3-yl)-2,7,7,18-tetramethyl-6,9,16-trioxapentacyclo[11.7.0.02,8.08,10.014,18]icosa-3,12-diene-5,11,15-trione",C25H26O7
http://www.wikidata.org/entity/Q27133978,439.159873,0,Bruceolide,C21H26O10
http://www.wikidata.org/entity/Q105234553,439.1234875,0,"[3,6-dihydroxy-4-methoxy-2-[(2R,3S,5S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-(4-hydroxyphenyl)methanone",C20H22O11
http://www.wikidata.org/entity/Q105236014,439.1234875,0,"[2,6-dihydroxy-4-methoxy-3-[(2R,3S,5S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-(4-hydroxyphenyl)methanone",C20H22O11
http://www.wikidata.org/entity/Q105267629,438.2274991,0,"(4S)-4-[(2E)-3,7-dimethylocta-2,6-dienyl]-1-hydroxy-2,4-dimethoxy-10-methylacridine-3,9-dione",C26H31NO5
http://www.wikidata.org/entity/Q104995307,438.1944847,0,"(E)-N-[(2R)-2-hydroxy-2-[4-[(2E,6E)-8-hydroxy-3,7-dimethylocta-2,6-dienoxy]phenyl]ethyl]-3-methylsulfonylprop-2-enamide",C22H31NO6S
http://www.wikidata.org/entity/Q105032374,438.1944847,0,Sakerinol A,C22H31NO6S
http://www.wikidata.org/entity/Q105032375,438.1944847,0,"N-[2-[3-hydroxy-4-(8-hydroxy-3,7-dimethylocta-2,6-dienoxy)phenyl]ethyl]-3-methylsulfonylprop-2-enamide",C22H31NO6S
http://www.wikidata.org/entity/Q105032377,438.1944847,0,Sakerinol B,C22H31NO6S
